-5.000000000000000278e-02,0.000000000000000000e+00
-4.607142857142857567e-02,0.000000000000000000e+00
-4.214285714285714857e-02,0.000000000000000000e+00
-3.821428571428571452e-02,0.000000000000000000e+00
-3.428571428571428742e-02,0.000000000000000000e+00
-3.035714285714286031e-02,0.000000000000000000e+00
-2.642857142857142974e-02,0.000000000000000000e+00
-2.249999999999999917e-02,0.000000000000000000e+00
-1.857142857142857206e-02,0.000000000000000000e+00
-1.464285714285714496e-02,0.000000000000000000e+00
-1.071428571428571785e-02,0.000000000000000000e+00
-6.785714285714283811e-03,-1.948750491179528218e-03
-2.857142857142856707e-03,-1.494040571655819681e-02
1.071428571428570398e-03,-4.004517732829059040e-02
5.000000000000004441e-03,-6.518285828661304904e-02
8.928571428571431545e-03,-7.940672937266810005e-02
1.285714285714285865e-02,-8.534693624993930361e-02
1.678571428571429269e-02,-8.724424568251760992e-02
2.071428571428571286e-02,-8.730549833374853796e-02
2.464285714285714690e-02,-8.651760203157492224e-02
2.857142857142856707e-02,-8.532927085336315665e-02
3.250000000000000111e-02,-8.395221764705775025e-02
3.642857142857143515e-02,-8.249614241643099533e-02
4.035714285714285532e-02,-8.104619907486866615e-02
4.428571428571428936e-02,-7.963992453988705256e-02
4.821428571428572341e-02,-7.829074419762167836e-02
5.214285714285714357e-02,-7.700569502404205902e-02
5.607142857142857761e-02,-7.578803383042545527e-02
6.000000000000001166e-02,-7.461100094776407232e-02
6.392857142857143182e-02,-7.345258121785103178e-02
6.785714285714286587e-02,-7.231827745127551721e-02
7.178571428571428603e-02,-7.120959441512614285e-02
7.571428571428572007e-02,-7.014263582391677687e-02
7.964285714285714024e-02,-6.914600650301304385e-02
8.357142857142858816e-02,-6.822741817027949685e-02
8.750000000000000833e-02,-6.731912792660545153e-02
9.142857142857142849e-02,-6.638539670868698339e-02
9.535714285714287641e-02,-6.542843224505902333e-02
9.928571428571429658e-02,-6.445914084127098154e-02
1.032142857142857167e-01,-6.347321435113556509e-02
1.071428571428571369e-01,-6.248722768458281340e-02
1.110714285714285848e-01,-6.152361568503040418e-02
1.150000000000000050e-01,-6.057771075942895017e-02
1.189285714285714252e-01,-5.962339415645554613e-02
1.228571428571428731e-01,-5.865120363473724785e-02
1.267857142857142794e-01,-5.768893457150096188e-02
1.307142857142857273e-01,-5.676446736951223232e-02
1.346428571428571752e-01,-5.590320825108153341e-02
1.385714285714285676e-01,-5.510366409135919463e-02
1.425000000000000155e-01,-5.433591724766567710e-02
1.464285714285714635e-01,-5.357118662737129361e-02
1.503571428571428559e-01,-5.279445623167272617e-02
1.542857142857143038e-01,-5.202386823440768859e-02
1.582142857142857517e-01,-5.126414656122570829e-02
1.621428571428571441e-01,-5.051661881117745084e-02
1.660714285714285920e-01,-4.977333516054389256e-02
1.700000000000000400e-01,-4.904073671141882806e-02
1.739285714285714324e-01,-4.831824275548039088e-02
1.778571428571428803e-01,-4.763107382357772979e-02
1.817857142857142727e-01,-4.701446020213272126e-02
1.857142857142857206e-01,-4.647990979781772142e-02
1.896428571428571686e-01,-4.600690113622821209e-02
1.935714285714285610e-01,-4.556433637808608716e-02
1.975000000000000089e-01,-4.509933843003234577e-02
2.014285714285714568e-01,-4.455663389032854527e-02
2.053571428571429047e-01,-4.393314088637099296e-02
2.092857142857142971e-01,-4.326837287942354726e-02
2.132142857142857451e-01,-4.258289554113674907e-02
2.171428571428571930e-01,-4.189669244960600447e-02
2.210714285714285854e-01,-4.124665990362063467e-02
2.250000000000000333e-01,-4.064365172304276741e-02
2.289285714285714812e-01,-4.001774258618490121e-02
2.328571428571428736e-01,-3.931574157445584528e-02
2.367857142857143216e-01,-3.857277333081658016e-02
2.407142857142857695e-01,-3.784440914431972530e-02
2.446428571428571619e-01,-3.715080305439692060e-02
2.485714285714286098e-01,-3.650424064322747159e-02
2.525000000000000577e-01,-3.590334945627571966e-02
2.564285714285714501e-01,-3.533767594425533259e-02
2.603571428571428981e-01,-3.479067002542697573e-02
2.642857142857142905e-01,-3.423576106569932442e-02
2.682142857142857384e-01,-3.365566486858375533e-02
2.721428571428571863e-01,-3.306085534922359459e-02
2.760714285714285787e-01,-3.246675235266191506e-02
2.800000000000000266e-01,-3.192095024088865279e-02
2.839285714285714746e-01,-3.143929889382222898e-02
2.878571428571428670e-01,-3.095912929752630410e-02
2.917857142857143149e-01,-3.042109613720775374e-02
2.957142857142857628e-01,-2.984232235264718675e-02
2.996428571428571552e-01,-2.927541321029115268e-02
3.035714285714286031e-01,-2.873926065540936478e-02
3.075000000000000511e-01,-2.820283251324087401e-02
3.114285714285714435e-01,-2.763576404580450618e-02
3.153571428571428914e-01,-2.703927092298472404e-02
3.192857142857143393e-01,-2.643255484470710681e-02
3.232142857142857317e-01,-2.583342552481920559e-02
3.271428571428571797e-01,-2.526623717944110475e-02
3.310714285714286276e-01,-2.472790074530760093e-02
3.350000000000000200e-01,-2.421625735565848328e-02
3.389285714285714679e-01,-2.374000966403317509e-02
3.428571428571429158e-01,-2.329637093268703898e-02
3.467857142857143082e-01,-2.284840063908787078e-02
3.507142857142857562e-01,-2.237078615492828215e-02
3.546428571428572041e-01,-2.184613887923083850e-02
3.585714285714285965e-01,-2.125254458149321291e-02
3.625000000000000444e-01,-2.062017065612381864e-02
3.664285714285714923e-01,-2.001040214381066482e-02
3.703571428571428847e-01,-1.942459850294067647e-02
3.742857142857143327e-01,-1.881478981619959939e-02
3.782142857142857806e-01,-1.816152355090107362e-02
3.821428571428571730e-01,-1.746434418935449706e-02
3.860714285714286209e-01,-1.676519680815113239e-02
3.900000000000000688e-01,-1.611462603060439744e-02
3.939285714285714612e-01,-1.550788669726619814e-02
3.978571428571429092e-01,-1.491766288582929527e-02
4.017857142857143016e-01,-1.436342793690723561e-02
4.057142857142857495e-01,-1.387636388676873403e-02
4.096428571428571974e-01,-1.346261513424438019e-02
4.135714285714285898e-01,-1.310773170661621440e-02
4.175000000000000377e-01,-1.278276990276430367e-02
4.214285714285714857e-01,-1.246427929867244440e-02
4.253571428571428781e-01,-1.214301711287550135e-02
4.292857142857143260e-01,-1.181688538131635442e-02
4.332142857142857739e-01,-1.148026898013844790e-02
4.371428571428571663e-01,-1.112783471235682768e-02
4.410714285714286143e-01,-1.073872666685161265e-02
4.450000000000000622e-01,-1.031291095303935555e-02
4.489285714285714546e-01,-9.841628622467044757e-03
4.528571428571429025e-01,-9.324727618519846120e-03
4.567857142857142949e-01,-8.764586207060432593e-03
4.607142857142857983e-01,-8.163036233275850276e-03
4.646428571428571908e-01,-7.513402544067876443e-03
4.685714285714285832e-01,-6.837701453819937207e-03
4.725000000000000866e-01,-6.179756349519978723e-03
4.764285714285714790e-01,-5.570833989748176507e-03
4.803571428571428714e-01,-5.010431657877552000e-03
4.842857142857143748e-01,-4.457683351328755629e-03
4.882142857142857673e-01,-3.879396136648627109e-03
